,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47
207,5.67,4.2,3.36,3.738,3.36,3.78,3.36,2.94,2.94,2.604,2.541,2.352,3.444,2.52,3.36,3.297,4.956,4.704,5.88,4.704,6.3,7.14,6.468,6.363,3.528,4.41,3.948,2.94,4.956,18.27,18.9,19.299,20.58,20.58,20.832,8.316,7.98,8.442,7.728,7.98,7.98,8.484,6.72,7.518,6.09,6.09,4.599,5.04
208,4.62,4.683,4.41,4.62,4.41,5.46,5.04,6.468,6.72,6.972,6.3,6.09,8.4,6.3,8.19,7.77,7.875,7.455,7.98,7.455,7.959,7.77,7.371,8.4,6.3,7.98,6.405,5.313,6.216,19.131,20.559,19.53,20.622,19.677,19.488,8.19,6.72,7.14,5.46,5.46,5.04,4.305,3.528,3.78,4.032,4.2,1.722,3.36
209,2.016,3.15,1.764,2.94,1.848,3.234,2.184,2.94,3.78,5.04,5.712,5.88,6.51,5.04,6.09,6.048,6.342,5.838,5.775,6.216,6.3,7.014,6.384,5.922,4.62,4.41,4.2,4.179,4.998,17.85,19.74,18.774,20.286,19.572,19.929,7.854,6.972,7.98,6.3,7.98,6.951,7.602,5.88,7.14,6.3,6.93,5.46,5.544
210,5.04,5.607,4.725,4.641,4.62,5.628,5.88,6.51,6.3,7.056,7.056,5.733,7.14,6.51,7.35,7.308,7.56,7.14,7.182,7.35,7.938,7.518,7.56,7.77,7.14,7.56,7.518,7.056,7.644,19.488,21.672,20.286,21.336,21.84,21.735,9.135,8.568,9.24,8.064,9.954,8.652,9.66,7.35,7.14,6.3,6.636,5.271,5.46
211,5.355,5.46,5.103,5.124,4.872,5.355,5.187,5.439,5.46,6.93,7.2975,6.384,8.484,7.308,8.169,7.98,7.14,6.762,6.3,6.111,6.447,6.72,6.3,6.888,5.46,5.25,4.704,4.641,5.145,18.9,20.58,20.58,21.84,22.68,22.806,10.29,9.66,9.45,8.568,9.576,7.98,7.56,5.25,6.93,6.552,6.3,5.04,5.88
212,5.25,5.04,4.977,5.019,5.019,5.019,5.04,5.25,5.124,5.88,5.88,6.09,8.6625,7.14,8.421,7.476,7.14,6.531,6.09,6.93,6.804,6.909,6.384,6.594,5.061,5.397,5.292,5.04,5.46,19.11,19.551,21.042,23.1,22.281,22.428,9.66,9.03,9.156,8.19,8.82,8.232,7.392,6.678,6.972,7.476,7.14,5.628,5.67
213,5.67,5.712,5.355,5.712,5.355,5.25,5.04,5.04,5.04,5.292,5.565,5.04,6.72,5.712,6.678,7.14,7.392,7.644,7.56,7.434,7.854,7.56,7.266,6.93,5.25,6.258,5.67,5.25,5.46,17.955,19.572,19.11,20.244,21.315,21.42,8.736,7.56,8.358,6.741,8.589,7.6755,7.77,6.489,6.594,5.964,6.3,4.41,5.502
214,5.04,5.796,4.578,5.46,4.662,5.25,4.62,5.019,4.641,4.62,5.04,4.41,5.418,4.41,5.586,4.41,5.88,5.04,5.481,5.25,5.649,5.481,5.481,5.733,4.2,4.62,4.41,4.2,4.767,17.01,18.522,18.228,19.383,19.551,19.53,7.14,6.72,7.56,6.72,8.4,7.35,7.161,5.46,5.04,3.885,5.25,4.368,5.04
215,4.62,5.25,4.41,4.935,4.851,5.04,4.914,5.46,5.46,6.51,7.035,5.88,8.064,6.72,7.896,7.98,7.728,7.602,7.308,7.392,7.35,7.035,6.888,7.14,5.964,7.098,6.426,5.943,7.056,18.543,20.559,19.698,21.504,21.126,21.42,8.61,7.77,8.358,7.98,8.61,7.602,7.518,5.733,7.14,6.51,6.3,4.935,5.4495
216,5.46,5.355,4.2,4.62,3.36,5.376,4.41,5.88,5.46,6.72,7.14,6.09,8.568,6.3,7.896,7.791,6.93,6.636,6.3,6.3,6.3,6.3,5.04,5.88,4.2,4.683,4.62,5.25,4.914,18.018,20.16,18.816,20.496,20.16,19.95,7.98,6.5205,7.98,6.216,7.77,7.35,6.3,6.3,7.14,5.25,6.09,4.368,4.41
217,3.864,4.41,3.78,3.864,4.032,4.41,4.62,5.565,6.3,6.3,6.3,5.88,7.56,5.46,7.14,6.867,6.657,6.552,6.09,6.804,6.825,7.14,6.3,7.14,5.46,5.712,5.271,5.88,6.048,18.69,19.761,20.328,21.084,20.916,21.0,8.925,8.4,8.61,8.4,8.82,7.56,7.98,6.72,6.51,5.964,5.46,5.019,5.04
218,5.04,5.061,4.725,4.725,4.725,5.376,5.04,6.09,6.174,6.993,7.392,6.321,8.4,6.804,7.98,8.4,8.4,8.4,7.98,7.98,7.98,8.232,7.98,7.98,7.014,7.392,6.72,7.308,7.476,20.349,20.832,20.58,21.525,22.47,22.848,9.87,9.072,8.82,8.4,8.988,7.35,7.308,6.804,6.636,6.405,6.006,5.964,6.72
219,5.88,6.069,5.46,5.796,5.46,6.132,5.628,6.615,6.3,7.224,7.56,5.88,8.19,7.245,7.98,7.392,7.56,7.707,7.056,7.644,7.56,7.56,7.56,7.644,6.636,6.363,6.153,5.88,6.3,19.11,21.252,20.349,21.924,21.945,21.945,9.345,8.883,9.324,9.03,9.24,8.232,8.4,7.056,8.505,8.4,8.274,6.72,6.888
220,6.615,6.51,6.3,6.342,5.88,6.342,6.342,6.342,6.3,5.88,7.14,5.67,7.56,6.972,7.98,8.253,7.896,8.127,8.001,8.19,8.19,8.19,8.064,7.77,6.3315,6.426,5.964,6.3,6.3,18.69,20.58,20.685,21.861,21.945,21.84,9.24,8.4,8.148,7.35,7.812,7.56,7.308,6.804,7.14,6.531,7.287,4.851,5.481
221,4.851,5.04,4.872,5.04,4.83,5.04,4.914,5.859,4.914,4.83,6.216,4.83,7.14,4.641,6.867,6.51,7.959,8.064,7.707,7.896,7.77,7.98,7.98,7.98,6.3,6.384,6.195,6.216,6.72,19.026,20.58,21.21,21.315,21.315,21.336,8.715,8.4,8.61,8.253,8.715,7.917,8.61,6.72,7.98,6.552,7.1295,5.229,6.09
222,5.901,6.006,5.46,5.67,5.67,5.88,5.67,7.56,7.14,7.812,7.56,6.027,8.484,7.203,8.82,8.001,7.665,7.896,7.56,8.358,8.001,8.4,8.001,8.694,7.644,7.98,7.56,7.497,8.022,19.95,21.63,21.315,22.05,22.701,22.449,9.45,8.61,8.904,8.379,8.82,7.2975,7.896,6.237,7.14,6.342,6.972,5.985,6.3
223,6.3,5.985,5.985,5.985,5.985,6.216,6.09,6.3,6.741,7.182,7.35,6.3,9.45,7.56,9.24,8.4,8.568,8.82,8.232,8.82,8.736,7.98,7.644,8.232,7.14,7.728,7.35,7.644,8.652,20.328,22.47,22.512,23.331,22.89,22.89,10.584,10.08,10.08,9.66,10.416,8.82,9.24,6.972,7.35,6.426,7.35,5.838,6.3
224,6.258,5.88,5.88,5.88,5.88,6.006,6.132,6.153,6.132,6.3,7.35,6.72,9.996,8.4,9.681,10.71,11.34,10.08,9.744,9.429,9.429,10.08,10.08,10.08,9.24,9.828,9.114,8.925,9.492,22.218,26.04,25.41,30.66,29.253,27.3,14.7,12.18,12.285,12.18,14.28,9.513,9.66,7.56,6.636,6.3,6.363,5.586,6.111
225,5.46,5.88,5.67,5.775,5.67,5.922,5.691,6.3,6.09,6.09,6.132,6.195,9.03,6.804,8.4,7.56,7.9695,8.127,7.623,8.232,8.106,8.4,8.316,8.652,7.056,7.56,7.182,6.93,7.665,19.572,22.47,21.483,22.68,23.1,23.268,9.66,8.4,8.61,8.883,9.45,7.14,8.295,6.384,7.476,5.691,6.636,5.733,6.258
226,6.195,5.88,5.775,5.775,5.88,6.195,5.775,6.3,6.195,6.09,7.56,5.817,9.24,7.35,9.198,8.61,9.24,9.24,9.156,9.072,8.988,9.261,9.24,9.912,8.442,8.148,7.35,7.476,7.644,19.6665,21.84,21.042,22.155,21.84,21.84,9.24,8.4,9.03,8.4,9.03,7.14,7.98,6.09,6.72,7.245,6.741,6.426,6.195
227,6.195,5.985,5.712,5.985,5.838,5.775,5.775,5.775,5.775,5.88,6.09,6.93,7.224,5.418,7.098,7.56,7.77,7.875,7.854,8.148,8.4,7.938,7.77,7.77,6.825,6.51,6.3,6.678,6.51,19.53,21.21,21.0,21.84,21.84,21.84,8.61,7.392,8.232,7.35,8.61,6.552,7.56,6.3,7.56,7.497,7.56,6.72,7.182
228,6.72,6.531,5.88,6.258,5.25,5.88,5.376,6.174,5.25,5.418,6.3,5.25,6.72,5.544,7.56,7.707,8.043,8.61,8.358,7.812,8.043,8.4,8.547,9.03,6.972,6.993,6.93,6.888,6.888,19.74,21.819,21.756,22.386,22.155,22.05,9.366,8.19,8.4735,8.463,9.03,7.728,7.56,6.3,7.35,6.3,6.405,5.985,6.258
229,6.132,6.3,5.985,5.985,5.985,6.258,5.985,6.384,6.3,7.224,6.93,6.51,9.933,7.56,9.828,9.471,9.765,9.555,9.24,9.324,9.387,9.66,9.618,9.576,8.022,7.98,7.686,7.602,8.064,21.168,23.541,23.604,25.2,24.99,24.78,11.97,10.08,10.689,9.66,9.66,7.224,8.148,5.88,7.245,6.804,7.476,6.72,6.72
230,6.405,6.699,6.3,6.405,6.363,6.468,6.405,7.476,7.728,7.707,7.98,7.119,10.5,8.82,10.5,8.799,8.4,8.484,7.77,7.896,7.8855,8.19,7.875,7.812,6.72,7.077,7.119,6.888,7.98,20.076,22.932,22.638,25.095,25.2,24.612,12.6,11.004,11.109,10.92,11.697,8.82,9.933,6.51,6.72,6.3,7.329,6.321,6.552
231,6.72,6.72,5.712,5.964,6.048,6.72,6.216,7.413,6.93,7.392,8.4,7.14,10.5,9.156,11.0355,10.71,11.004,11.55,10.92,11.382,11.34,11.55,10.5,9.45,8.316,7.644,6.72,6.951,6.93,20.076,21.609,20.517,22.092,22.533,21.672,8.82,7.581,7.938,7.455,7.917,7.35,7.14,6.3,6.3,6.3,6.51,4.788,5.25
232,4.725,5.04,4.62,4.725,4.725,5.124,4.83,5.46,6.468,6.384,6.93,7.119,9.24,7.14,8.82,8.232,8.085,7.749,6.93,7.14,7.14,8.19,7.98,7.14,6.468,6.804,6.594,7.77,7.77,20.58,21.945,21.0,22.764,24.36,23.94,10.983,10.5,9.996,9.24,8.904,7.875,8.694,7.14,7.308,6.72,7.56,4.389,5.628
233,3.423,4.536,2.793,3.024,2.184,2.1,2.1,3.507,4.851,5.628,7.98,5.25,9.261,6.993,9.24,8.82,9.072,8.61,8.316,7.98,7.98,8.19,7.56,7.455,5.712,5.838,5.712,5.46,6.321,19.32,21.672,21.378,23.016,22.47,22.47,9.24,8.673,9.03,8.673,9.03,7.56,8.61,6.3,7.413,5.46,6.3,4.2,5.439
234,4.452,4.725,4.116,4.872,4.116,4.137,4.137,4.494,4.956,4.788,6.468,3.78,6.951,4.872,6.804,6.699,6.615,7.14,6.3,6.72,6.3,6.51,6.3,6.048,5.04,5.544,5.124,4.62,5.544,19.698,20.58,19.824,21.231,21.84,21.84,9.45,9.45,9.828,9.681,10.164,9.03,8.4,6.51,8.736,7.707,7.35,5.88,5.04
235,4.62,4.62,4.116,4.452,4.2,4.305,4.452,4.62,4.62,5.481,5.376,4.872,6.3,6.216,7.308,5.544,6.93,7.812,7.56,7.56,8.148,8.232,7.791,7.56,6.342,6.72,6.321,6.342,6.699,20.538,22.029,23.352,24.36,24.255,24.276,12.18,11.445,12.18,12.39,12.18,10.5,9.996,7.14,6.09,5.46,7.455,5.04,6.3
236,5.355,5.397,5.04,5.04,5.04,5.418,5.271,6.8145,8.715,8.505,8.82,9.66,15.54,10.29,12.516,12.6,11.76,12.18,11.4135,12.6,11.991,14.175,12.6,13.125,11.34,11.34,10.5,10.794,12.2955,24.57,28.14,29.4,33.6,33.6,33.6,17.43,15.12,14.7,14.322,14.7,12.6,15.96,8.82,8.19,7.77,7.98,5.754,7.14
237,5.271,6.342,4.62,5.88,4.641,5.46,4.83,5.25,5.46,5.46,7.35,6.3,9.471,6.72,8.4,7.77,7.56,7.938,7.35,7.4025,7.56,7.35,6.72,6.93,6.3,6.51,6.93,6.3,7.35,19.53,21.42,19.95,21.63,21.378,21.42,9.24,8.568,8.82,8.526,9.114,7.35,7.35,7.35,5.376,3.066,3.36,0.798,3.36
238,2.1,3.15,1.26,2.856,2.94,3.15,3.591,6.027,7.56,7.35,7.35,6.3,8.589,6.384,7.665,8.064,8.4,8.778,7.959,8.4,8.4,8.4,7.812,8.673,7.938,7.35,6.783,7.35,8.4,20.097,22.848,25.2,27.342,30.492,29.358,15.12,12.6,15.96,14.805,14.889,11.529,11.55,7.56,8.4,7.77,9.345,7.56,7.455
239,7.455,7.455,6.93,6.867,6.72,6.783,6.72,7.56,7.917,8.4,9.45,7.14,10.92,11.004,11.34,13.146,11.34,11.34,11.13,11.34,11.76,15.75,14.595,15.918,12.6,11.34,10.92,9.345,10.08,23.94,29.085,30.324,34.9965,33.18,32.97,20.139,17.808,14.889,11.76,14.28,9.45,9.45,7.224,7.77,7.77,7.497,6.3,6.972
240,6.615,6.678,6.3,6.09,6.09,6.762,6.3,7.77,7.938,8.82,8.568,7.56,10.038,8.6625,9.513,9.408,9.24,9.24,8.82,8.82,8.82,8.61,7.98,8.4,7.56,7.35,7.35,7.35,7.35,20.37,22.386,21.42,22.26,22.764,22.659,10.185,9.45,10.08,9.009,9.87,8.4,7.98,7.56,8.148,7.224,8.19,5.796,6.804
241,5.838,6.258,5.355,5.628,5.46,5.46,5.397,5.229,5.964,5.88,7.14,5.691,7.77,6.09,7.56,7.35,7.56,7.98,7.203,7.56,7.14,7.77,7.224,7.056,6.048,6.216,5.901,6.216,6.552,19.656,20.58,20.832,22.281,22.4595,22.512,10.668,10.29,11.34,11.34,11.046,9.66,8.988,6.93,7.392,7.98,7.98,7.224,7.392
242,6.636,6.342,5.88,6.111,5.88,6.384,6.3,6.3,6.3,6.3,6.72,6.468,8.841,6.51,8.526,7.98,8.232,8.988,8.589,7.98,8.421,9.45,8.799,9.24,8.4,8.4,7.308,7.203,7.56,21.0,23.52,21.84,23.52,23.1,23.1,10.836,10.521,11.34,10.71,11.34,8.631,8.526,6.111,7.77,7.56,7.77,7.161,7.287
243,7.161,7.161,6.93,6.93,6.93,7.182,6.93,7.77,7.77,8.715,8.883,10.5,13.02,10.71,12.6,10.5,11.781,11.34,11.445,10.5,11.403,11.907,10.5,11.76,10.5,11.55,9.891,10.5,12.6,23.1,29.19,24.78,27.972,30.345,27.3,15.078,13.65,13.65,12.579,13.65,9.366,10.92,7.854,7.35,6.972,7.245,6.804,6.951
244,6.93,7.56,6.72,6.993,6.972,7.014,6.909,7.56,7.56,10.773,11.76,9.324,13.65,10.92,11.76,11.1825,10.416,11.298,9.912,9.66,10.29,10.5,9.24,9.744,8.4,9.24,9.156,8.4,9.765,20.916,24.15,22.701,24.78,25.2,24.78,12.6,11.949,12.6,10.689,11.55,7.308,9.66,6.72,7.98,7.98,8.106,6.972,7.98
245,7.266,7.77,6.93,7.14,7.077,7.14,7.14,8.379,8.736,9.87,9.87,9.2505,12.81,10.71,11.76,10.08,9.324,9.03,8.232,7.77,7.896,8.169,7.812,8.568,7.812,8.169,7.896,7.98,8.736,21.0,23.31,22.176,24.255,24.675,24.36,12.096,11.55,11.13,9.45,9.744,8.61,8.82,6.594,9.072,8.4,8.652,7.098,7.833
246,7.77,7.56,6.93,6.3,6.405,6.888,6.93,9.24,9.24,10.836,9.66,9.723,12.18,9.87,10.605,9.24,8.82,8.61,7.98,7.98,8.19,7.98,7.392,8.19,7.161,7.56,6.93,6.384,6.825,19.53,22.008,20.58,22.26,23.1,24.066,10.584,11.025,10.332,9.45,10.92,8.4,8.82,7.77,7.98,7.728,7.77,6.174,5.586
247,5.187,5.712,5.04,5.25,5.25,5.88,5.88,7.098,7.812,8.82,8.82,7.98,10.92,9.408,9.87,10.08,9.912,9.891,9.534,9.24,9.24,9.24,8.82,8.4,7.539,7.14,6.993,7.098,7.14,20.328,22.218,21.0,22.26,22.47,22.47,10.5,10.332,10.164,8.4,9.24,7.98,8.19,7.56,7.854,6.72,7.329,5.67,6.132
248,5.775,6.615,5.271,5.796,5.565,5.565,5.88,5.04,6.1005,5.46,7.224,5.46,8.232,7.14,8.4,8.106,8.19,7.875,7.56,8.316,8.19,8.715,8.358,8.61,7.56,7.308,7.14,5.88,6.783,20.37,21.441,21.441,22.176,22.596,23.52,11.76,11.823,12.6,11.76,12.096,9.87,8.904,7.35,9.492,9.471,8.652,7.56,7.14
249,7.266,7.56,6.72,7.287,7.308,7.14,7.119,7.476,7.791,7.14,7.56,6.72,9.24,8.568,9.744,9.261,9.219,10.038,9.24,9.744,9.912,11.34,11.34,11.34,10.668,10.584,10.08,8.82,8.988,22.512,24.78,23.94,24.78,25.515,25.704,12.768,13.44,14.049,12.936,12.432,10.164,8.484,7.077,11.151,10.416,8.988,7.77,7.98
250,7.371,6.72,5.943,6.195,6.195,6.636,6.384,8.505,9.324,9.828,10.794,11.34,12.894,10.584,10.941,10.836,9.996,10.017,9.24,9.366,9.03,9.156,8.316,8.736,7.623,7.98,7.623,7.623,8.61,20.832,22.596,22.281,23.667,24.15,24.15,11.13,11.025,10.878,9.156,9.66,7.98,8.547,6.552,8.4,7.56,7.98,5.46,6.468
251,6.132,6.72,5.88,7.476,7.14,7.602,7.56,9.324,9.24,9.828,8.4,8.4,10.5,10.29,10.92,11.025,10.5,10.5,10.08,9.996,10.164,10.29,9.387,9.24,7.392,7.56,7.266,7.266,9.051,21.084,23.1,22.68,24.108,24.864,24.99,12.6,12.18,10.92,9.45,9.24,8.337,7.98,7.77,7.77,7.14,7.56,6.3,7.14
252,6.72,6.804,5.964,6.216,6.111,6.594,6.72,9.24,9.492,9.366,8.61,8.547,10.29,10.416,10.542,10.92,10.437,10.017,9.66,9.66,9.576,10.059,9.66,9.66,8.841,8.82,8.4,8.778,9.219,22.05,23.184,22.05,23.226,23.709,24.528,11.97,12.3375,11.613,10.353,10.899,8.82,8.904,8.211,7.77,7.098,7.98,7.098,7.098
253,7.14,6.888,6.804,6.804,7.308,7.224,6.888,8.358,8.862,9.66,10.08,9.45,11.55,11.55,11.13,10.458,9.45,9.87,9.24,8.904,8.82,9.408,8.421,8.4,7.182,8.148,7.98,7.98,9.135,21.63,23.709,23.625,25.41,26.523,26.523,14.07,13.797,11.55,9.24,10.836,7.98,8.001,7.56,8.4,8.82,8.61,7.56,7.56
254,7.56,7.56,7.14,7.56,6.72,7.56,7.56,7.98,8.064,10.5,9.24,10.5,12.6,10.374,10.164,8.568,7.98,7.245,7.14,6.51,6.468,7.224,7.14,7.224,6.489,7.224,6.783,7.14,7.224,19.95,22.323,22.05,23.604,24.192,24.78,12.18,11.655,10.92,9.24,10.416,8.568,8.484,8.715,7.56,8.694,8.757,6.72,7.392
255,7.14,7.56,6.72,6.72,6.3,6.72,6.468,6.72,7.77,7.434,7.98,7.266,8.568,7.14,8.274,7.77,7.707,7.413,6.93,7.98,7.728,7.98,7.56,7.644,6.678,6.93,6.72,7.14,7.749,19.404,21.84,22.323,23.247,24.129,24.318,11.655,11.844,11.34,9.24,9.324,7.56,8.148,6.657,8.064,6.3,7.77,5.88,5.628
256,5.25,5.04,3.36,3.36,2.73,2.667,2.583,2.73,3.36,4.977,5.25,4.62,6.951,5.25,7.14,6.468,6.72,6.3,6.09,6.93,6.93,6.363,6.51,6.531,5.271,5.88,5.271,4.788,6.51,19.53,21.42,22.218,22.911,23.247,23.205,11.13,11.361,12.18,10.416,11.256,9.1665,8.442,7.098,7.581,6.552,7.497,6.09,6.972
257,6.72,6.72,5.88,6.3,6.3,7.35,6.258,9.345,9.45,9.408,10.5,9.471,12.6,10.143,10.29,10.5,8.82,8.82,7.959,7.98,7.98,8.463,8.337,9.114,8.085,8.82,8.589,9.177,9.891,22.449,25.368,25.452,29.82,34.9965,34.9965,15.96,16.38,13.104,11.13,11.34,9.366,9.933,7.56,9.471,8.085,8.169,7.875,7.875
258,7.875,7.875,7.35,7.875,7.875,7.875,7.875,7.98,8.484,10.08,11.928,13.587,18.291,15.246,14.973,13.608,12.18,11.739,11.088,12.81,12.81,12.411,11.865,11.865,11.256,11.34,10.794,11.025,13.461,27.3,31.71,34.9965,34.9965,34.9965,34.9965,34.9965,32.529,20.79,14.112,13.944,11.55,10.689,8.4,11.088,9.03,9.24,8.358,8.568
259,8.463,8.148,7.896,7.77,7.56,7.56,7.56,7.623,8.4,9.24,11.76,13.65,16.8,13.776,13.104,12.81,11.676,11.55,10.92,10.836,10.647,10.626,10.08,10.08,9.24,8.673,8.253,7.98,9.24,23.1,24.864,23.961,26.04,26.04,26.46,12.18,11.97,10.815,9.24,10.416,8.19,8.253,8.043,8.4,8.19,7.35,7.14,7.182
260,7.56,7.392,7.182,7.56,7.14,7.056,7.14,8.988,8.82,9.996,10.08,9.66,12.348,11.235,11.235,10.941,10.08,10.08,9.24,8.673,8.82,9.45,9.24,8.694,8.148,7.77,7.749,8.064,10.08,21.84,25.284,23.835,26.544,27.384,27.804,12.6,12.6,12.6,10.038,10.815,8.4,8.82,7.728,7.56,7.476,7.014,6.72,7.14
261,7.14,7.14,7.014,7.14,7.14,6.93,6.72,8.463,8.736,9.87,10.479,9.45,11.844,10.5,10.08,10.71,9.072,9.618,8.4,8.4,8.0745,7.896,7.476,8.4,7.14,7.224,7.14,7.14,7.77,20.118,22.68,21.672,23.604,23.31,23.31,10.248,10.5,9.87,8.4,8.736,7.77,8.085,7.56,8.799,8.19,7.98,6.72,6.384
262,6.636,6.636,6.216,6.3,6.3,6.237,6.447,6.3,7.7805,7.35,8.82,7.434,8.19,8.19,9.261,9.408,8.484,7.77,7.224,8.064,7.77,7.56,7.497,7.434,7.245,7.161,7.161,6.93,7.14,20.538,21.252,21.714,22.806,23.52,23.73,11.781,11.676,12.18,10.017,10.164,8.4,8.106,7.728,9.618,7.98,8.4,6.3,7.413
263,7.812,7.77,7.056,7.644,7.056,7.056,7.014,6.636,7.392,7.14,7.77,6.72,7.98,7.77,7.476,9.45,9.093,9.156,8.4,9.24,9.24,9.912,9.87,9.282,8.4,8.19,7.896,7.245,7.245,20.58,21.0,22.26,23.94,24.15,24.36,13.02,12.516,12.6,10.164,9.996,7.98,7.833,7.161,7.392,6.93,7.98,6.72,7.938
264,7.98,7.56,6.552,6.825,6.825,8.274,7.35,9.072,9.744,9.744,12.6,12.81,16.8,14.616,14.07,14.28,12.684,13.776,12.264,12.39,11.55,10.71,9.87,10.248,9.072,9.177,8.82,9.912,10.92,23.52,28.56,28.728,34.9965,34.9965,34.9965,31.92,30.24,19.362,12.264,14.28,10.248,11.55,8.4,9.03,8.82,8.484,7.854,8.148
265,8.316,8.148,7.14,7.56,7.14,7.812,7.581,7.812,7.77,9.45,9.912,11.34,14.49,11.886,11.55,11.088,10.794,8.61,7.56,7.56,7.371,7.14,7.14,7.14,6.909,6.72,6.72,7.14,7.14,20.181,22.428,23.016,24.99,24.885,25.116,12.621,12.558,10.92,8.904,9.576,8.19,7.98,7.14,7.98,7.98,7.98,7.98,7.14
266,7.56,7.14,6.804,7.56,7.56,7.98,7.56,8.568,8.61,9.24,9.24,8.82,12.18,10.92,11.592,12.495,11.424,12.6,11.424,11.34,11.76,12.6,12.6,12.6,11.088,11.34,10.5,8.82,10.416,23.1,25.2,26.04,29.4,28.392,29.4,16.38,14.931,12.6,8.82,10.731,8.19,8.82,6.384,7.581,7.56,7.14,6.552,7.14
267,7.35,6.825,6.72,6.825,6.3,6.825,7.14,7.476,8.4,9.24,9.66,8.82,11.466,11.55,10.71,11.004,10.08,10.5,9.66,9.324,9.24,8.778,8.568,8.4,7.77,7.98,7.77,7.56,7.56,21.84,23.1,22.68,24.36,25.62,27.09,15.12,14.28,12.18,10.08,9.114,7.77,7.98,6.384,9.408,9.366,10.29,9.681,8.82
268,9.03,6.888,5.88,4.62,4.2,5.46,5.124,7.875,8.568,9.891,10.437,9.66,11.676,11.466,10.5,12.18,10.5,9.576,8.316,9.324,8.715,8.064,7.644,7.035,6.195,6.279,6.3,5.649,6.3,20.58,22.092,21.084,23.73,24.738,25.62,13.65,13.44,12.6,9.996,9.849,8.694,8.799,6.972,8.379,6.72,7.14,5.775,5.922
269,5.88,5.292,4.914,4.536,4.2,4.893,4.809,5.124,5.46,5.355,6.447,6.552,8.82,7.371,8.82,8.295,8.19,8.61,7.224,7.035,6.468,6.237,6.3,6.3,5.376,5.628,5.355,7.35,6.573,19.236,20.79,21.42,23.184,24.444,25.452,12.81,12.4005,12.18,10.248,9.912,8.652,8.484,7.056,8.4,7.56,4.893,3.15,3.276
270,3.591,3.15,2.52,2.94,2.1,2.814,2.52,3.612,4.746,5.25,5.25,5.124,7.497,7.014,7.77,8.4,8.904,9.66,9.24,8.064,8.484,9.66,9.66,8.61,7.875,7.875,7.875,7.77,7.77,21.0,22.596,21.84,24.15,24.192,24.696,12.6,12.18,11.172,8.82,9.576,7.812,7.665,6.867,8.19,6.3,7.119,5.439,5.964
271,5.88,5.628,5.313,5.376,5.46,5.796,6.048,8.358,9.492,9.66,10.08,9.45,12.81,11.55,10.731,10.836,9.66,10.332,9.408,9.534,9.45,9.24,9.03,9.807,8.736,8.904,8.946,8.946,10.29,21.945,25.2,23.52,26.376,29.19,29.904,16.38,15.204,13.293,9.786,11.718,8.61,8.904,7.14,7.98,7.98,8.841,7.56,7.14
272,7.455,7.56,6.72,7.455,6.93,7.728,7.728,9.24,10.248,10.5,12.6,13.65,18.9,15.75,14.49,14.7,13.02,13.23,12.18,12.39,11.97,11.277,10.416,11.004,9.408,10.416,9.933,10.416,11.76,23.1,27.3,26.04,31.5,34.9965,34.9965,18.207,15.75,15.12,10.416,12.705,9.45,9.24,6.93,9.891,9.996,8.568,8.19,8.652
273,7.938,8.4,7.56,7.98,7.56,7.98,7.98,8.925,9.408,10.458,11.97,11.088,13.86,12.81,12.18,11.172,10.332,10.416,9.408,9.765,9.765,9.072,8.82,9.24,8.82,9.072,9.051,8.862,10.29,22.701,24.591,24.339,25.011,26.712,27.636,12.579,12.348,10.08,9.24,9.702,7.98,9.03,7.476,7.854,7.14,6.888,6.447,6.384
274,6.72,6.72,6.678,6.363,6.594,7.203,7.224,8.211,8.442,9.03,10.71,8.4,11.844,12.6,12.6,13.125,12.348,11.718,10.5,10.92,10.458,10.5,10.038,10.71,9.66,8.358,7.77,7.812,9.051,23.1,25.872,31.08,34.9965,34.9965,34.9965,31.5,29.4,15.309,11.634,10.5,9.45,9.45,8.484,10.08,10.08,8.82,8.484,7.56
275,8.232,7.56,7.476,6.804,6.195,5.25,5.082,6.132,6.3,9.66,10.479,7.98,11.34,10.08,9.24,10.668,10.185,10.5,9.576,10.08,9.87,10.332,9.87,8.988,7.644,7.917,7.56,7.56,8.61,20.244,22.722,21.84,23.772,24.528,24.78,12.264,11.844,9.45,8.82,10.5,8.4,8.19,8.19,8.82,8.148,7.644,6.468,7.812
276,6.51,4.704,3.864,4.2,3.801,4.788,4.788,4.62,6.72,7.812,8.757,8.211,8.778,9.03,10.458,10.605,11.55,11.424,11.004,11.508,11.676,11.592,11.025,10.164,9.03,8.4,7.98,7.539,7.455,20.244,21.882,23.163,24.78,25.2,25.326,11.97,9.807,8.4,8.4,8.442,7.77,6.72,5.124,6.867,5.985,4.116,3.885,3.444
277,3.444,2.667,2.1,2.541,2.268,2.289,2.016,1.932,2.142,3.318,3.318,4.095,5.25,5.943,6.657,7.035,7.476,9.66,9.66,10.269,10.731,11.424,11.214,10.878,10.08,8.988,8.211,7.707,7.896,20.895,22.68,23.016,25.41,25.347,25.851,12.936,11.76,10.5,9.45,9.072,7.938,8.589,6.93,9.66,9.114,7.476,5.88,6.048
